cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
80_132_0,46.29761346153846,13.633303846153845,0.0,0.008072407045009784,0.0008457529625206523,0.33399602385685884,0.0003182112584572348,3
76_93_1,42.830675404494386,12.907957677902623,10.0,0.028457273320287017,0.007188754905671116,0.3825924192793636,0.0013371360737333311,7
80_89_2,42.46623333333333,13.319766666666666,20.0,0.0004892367906066536,3.456955779086555e-07,0.29156958775141456,3.273805697477789e-05,7
80_93_2,42.81894358974359,13.395123076923076,20.0,0.014677103718199608,0.0031938953050067473,0.36472862453531596,0.0006597877936229018,13
75_99_1,43.37199578947369,12.763772631578947,10.0,0.014269406392694063,0.002447185207220875,0.3606952736684215,0.0006052014667898594,5
45_108_0,44.203,9.124,0.0,0.00016307893020221786,0.0001630922286553046,0.26511024643320363,1.7665844949959136e-05,7
103_58_1,39.559,15.859,10.0,0.00016307893020221786,8.15461143276523e-05,0.2095729592098293,2.727514882141309e-05,7
100_102_1,43.452,15.855,10.0,0.00016307893020221786,0.0,0.17327418124275906,3.5474399911552996e-05,7
80_132_1,46.2977875,13.6340375,10.0,0.001304631441617743,8.307034118765296e-05,0.2801919122686772,8.474377860043342e-05,7
79_90_1,42.55392297619047,13.248255446428571,10.0,0.12084148727984344,0.06355153858011202,0.43409316154608524,0.014396709690780682,1
79_88_0,42.38204571428571,13.239728571428572,0.0,0.005055446836268754,0.0002583298598488607,0.32630906768837803,0.000223783993931422,3
79_88_1,42.37322127659574,13.235467021276596,10.0,0.011660143509458577,0.0017447963069460312,0.3530732690369944,0.0005677415584084279,3
67_108_0,44.21414285714286,11.860857142857142,0.0,0.001141552511415525,0.0002459519110809112,0.2907125586687527,5.492457108066726e-05,0
69_105_0,43.89838181818182,12.041778787878787,0.0,0.0026908023483365948,0.00019323391259681868,0.30998660364481967,0.00017067057857885482,0
98_36_0,37.60147549019608,15.07823431372549,0.0,0.012312459230267449,0.0029546840024657966,0.3600493218249075,0.0006069321930192323,13
103_42_7,38.08906666666667,15.732733333333334,70.0,0.0004892367906066536,3.717913673850662e-06,0.2907194500414839,2.6182607900870343e-05,7
61_96_0,43.143412612612615,11.040331981981982,0.0,0.028864970645792562,0.00799211019328466,0.379044969865554,0.0013828121987042006,5
96_99_1,43.263999999999996,15.383,10.0,0.00032615786040443573,1.9200951079524362e-06,0.2750700908377257,2.8001202230412356e-05,5
101_45_13,38.398560714285715,15.490303571428571,130.0,0.004321591650358773,0.0002060464329197664,0.33323370377414885,0.00019218696249696636,5
98_42_2,38.141000000000005,15.1105,20.0,0.00032615786040443573,6.131286791552803e-10,0.2555479152341064,2.415594133022496e-05,5
74_97_1,43.195425641025636,12.660833333333333,10.0,0.006033920417482061,0.00011369785918154766,0.3425411278384493,0.00021728773139021202,7
103_78_0,41.316375,15.9873,0.0,0.0006523157208088715,1.7055129511356315e-06,0.2935446037482946,3.6182240634499536e-05,5
76_132_1,46.33696428571428,13.14087142857143,10.0,0.00228310502283105,7.997161214294732e-05,0.29850310332238045,0.00010151100898104528,5
67_104_1,43.8512875,11.8037625,10.0,0.0010600130463144161,2.2917580689605093e-06,0.30298688143884184,5.195176328121478e-05,9
62_101_0,43.60858790322581,11.237330107526882,0.0,0.011741682974559686,0.0027186720262052763,0.3440594753822416,0.0015989313413286204,5
79_99_1,43.35373125,13.2558625,10.0,0.002609262883235486,0.00020838142817778465,0.3253654524712811,0.0001015893563581498,2
91_39_0,37.893675,14.3257375,0.0,0.006278538812785388,0.0005920089809306708,0.3276341098525326,0.0002700472852731225,3
90_38_1,37.80726923076923,14.16946923076923,10.0,0.0021200260926288322,2.44978365738098e-05,0.31973303438746514,7.424029269391145e-05,5
91_79_0,41.50787755102041,14.601162591836735,0.0,0.004729288975864318,0.00026576541437012876,0.3417393485106027,0.000283563270091232,9
71_101_1,43.557755769230766,12.301109615384615,10.0,0.003995433789954338,0.00030228293863014964,0.32038454505081115,0.0002856442396866233,5
93_81_1,41.68061041666667,14.841620833333332,10.0,0.013943248532289627,0.0034265799460930805,0.34829035556060434,0.0006389173462322957,5
90_38_0,37.82436237623762,14.20679405940594,0.0,0.013290932811480756,0.0015944630711763417,0.36131161064136935,0.0005629252319850615,5
57_109_1,44.321475,10.62241875,10.0,0.002364644487932159,7.874832828634356e-05,0.32326427328799623,0.00010853337286720765,5
81_91_2,42.63438333333334,13.4487,20.0,0.0009784735812133072,6.504315944471496e-06,0.2996408414571575,4.931990103292051e-05,3
94_99_1,43.234,15.164,10.0,0.00016307893020221786,0.0,0.21887883493066337,2.1288717458141522e-05,10
83_81_0,41.722694565217395,13.691023913043479,0.0,0.013372472276581865,0.0029712936562476676,0.3559735283873215,0.000574877120195202,10
